path,count,coverage
ecclesiasticalCareer.popFunctions[].meta.dates[].type,355,0.01761874038413817
ecclesiasticalCareer.regularOrder[].meta.dates[].date,351,0.017420219365725347
assets.parisHousing[].meta.institutions,348,0.017271328601915728
assets.parisHousing[].meta.institutions[],348,0.017271328601915728
professionalCareer.professorOrPerceptor[].meta.dates,347,0.017221698347312523
professionalCareer.professorOrPerceptor[].meta.dates[],347,0.017221698347312523
professionalCareer.professorOrPerceptor[].meta.dates[].type,344,0.017072807583502905
relationalInsertion.personalServicesRelationship[].meta.dates,343,0.017023177328899696
relationalInsertion.personalServicesRelationship[].meta.dates[],343,0.017023177328899696
relationalInsertion.personalServicesRelationship[].meta.dates[].type,342,0.01697354707429649
textualProduction.religion.opus[].modernEdition[].meta.titles,338,0.016775026055883668
textualProduction.religion.opus[].modernEdition[].meta.titles[],338,0.016775026055883668
relationalInsertion.familyNetwork[].comment,335,0.01662613529207405
relationalInsertion.familyNetwork[].comment[],335,0.01662613529207405
relationalInsertion.familyNetwork[].meta.dates[].date,315,0.015633530200009925
professionalCareer.medicine[].reference,310,0.015385378926993895
professionalCareer.medicine[].reference[],310,0.015385378926993895
textualProduction.philosophy,305,0.015137227653977865
textualProduction.philosophy.meta,305,0.015137227653977865
textualProduction.philosophy.opus,305,0.015137227653977865
textualProduction.philosophy.opus[],305,0.015137227653977865
textualProduction.philosophy.opus[].mainTitle,305,0.015137227653977865
textualProduction.philosophy.opus[].title,305,0.015137227653977865
textualProduction.philosophy.opus[].title[],305,0.015137227653977865
textualProduction.philosophy.opus[].title[].meta,305,0.015137227653977865
textualProduction.philosophy.opus[].title[].meta.titles,305,0.015137227653977865
textualProduction.philosophy.opus[].title[].meta.titles[],305,0.015137227653977865
textualProduction.philosophy.opus[].title[].value,305,0.015137227653977865
textualProduction.philosophy.value,305,0.015137227653977865
textualProduction.philosophy.opus[].dateAndPlace,304,0.01508759739937466
textualProduction.philosophy.opus[].dateAndPlace[],304,0.01508759739937466
textualProduction.philosophy.opus[].dateAndPlace[].meta,304,0.01508759739937466
textualProduction.philosophy.opus[].dateAndPlace[].value,304,0.01508759739937466
textualProduction.philosophy.opus[].manuscrits,302,0.014988336890168246
textualProduction.philosophy.opus[].manuscrits[],302,0.014988336890168246
textualProduction.philosophy.opus[].manuscrits[].meta,302,0.014988336890168246
textualProduction.philosophy.opus[].manuscrits[].value,302,0.014988336890168246
ecclesiasticalCareer.otherFunctions[].meta.dates[].endDate,300,0.014889076380961834
ecclesiasticalCareer.otherFunctions[].meta.dates[].startDate,300,0.014889076380961834
ecclesiasticalCareer.otherFunctions[].meta.dates[].startDate.date,300,0.014889076380961834
ecclesiasticalCareer.otherFunctions[].meta.dates[].startDate.type,300,0.014889076380961834
ecclesiasticalCareer.otherFunctions[].meta.dates[].endDate.date,297,0.014740185617152216
ecclesiasticalCareer.otherFunctions[].meta.dates[].endDate.type,297,0.014740185617152216
identity.datesOfActivity[].reference,297,0.014740185617152216
identity.datesOfActivity[].reference[],297,0.014740185617152216
bibliography.otherBases[].meta.titles,296,0.01469055536254901
bibliography.otherBases[].meta.titles[],296,0.01469055536254901
textualProduction.philosophy.opus[].incipits,289,0.014343143580326567
textualProduction.philosophy.opus[].incipits[],289,0.014343143580326567
textualProduction.philosophy.opus[].incipits[].meta,289,0.014343143580326567
textualProduction.philosophy.opus[].incipits[].value,289,0.014343143580326567
relationalInsertion.personalServicesRelationship[].meta.dates[].date,282,0.013995731798104124
professionalCareer.royalAdministration[].meta.dates[].endDate,281,0.013946101543500919
professionalCareer.royalAdministration[].meta.dates[].startDate,281,0.013946101543500919
professionalCareer.royalAdministration[].meta.dates[].startDate.date,281,0.013946101543500919
professionalCareer.royalAdministration[].meta.dates[].startDate.type,281,0.013946101543500919
relationalInsertion.controversyOrDebates[].meta.titles,281,0.013946101543500919
relationalInsertion.controversyOrDebates[].meta.titles[],281,0.013946101543500919
professionalCareer.royalAdministration[].meta.dates[].endDate.date,277,0.013747580525088093
professionalCareer.royalAdministration[].meta.dates[].endDate.type,277,0.013747580525088093
assets.parisHousing[].meta.names,276,0.013697950270484888
assets.parisHousing[].meta.names[],276,0.013697950270484888
politicalCareer.importantPosition,276,0.013697950270484888
politicalCareer.importantPosition[],276,0.013697950270484888
politicalCareer.importantPosition[].meta,276,0.013697950270484888
politicalCareer.importantPosition[].value,276,0.013697950270484888
relationalInsertion.controversyOrDebates[].meta.dates,275,0.013648320015881682
relationalInsertion.controversyOrDebates[].meta.dates[],275,0.013648320015881682
relationalInsertion.controversyOrDebates[].meta.dates[].type,274,0.013598689761278475
relationalInsertion.willExecutor,267,0.013251277979056033
relationalInsertion.willExecutor[],267,0.013251277979056033
relationalInsertion.willExecutor[].meta,267,0.013251277979056033
relationalInsertion.willExecutor[].value,267,0.013251277979056033
professionalCareer.professorOrPerceptor[].reference,264,0.013102387215246415
professionalCareer.professorOrPerceptor[].reference[],264,0.013102387215246415
relationalInsertion.willExecutor[].meta.names,263,0.013052756960643208
relationalInsertion.willExecutor[].meta.names[],263,0.013052756960643208
professionalCareer.culturalFunction,258,0.012804605687627178
professionalCareer.culturalFunction[],258,0.012804605687627178
professionalCareer.culturalFunction[].meta,258,0.012804605687627178
professionalCareer.culturalFunction[].value,258,0.012804605687627178
ecclesiasticalCareer.popFunctions[].meta.dates[].date,257,0.01275497543302397
relationalInsertion.controversyOrDebates[].meta.dates[].date,257,0.01275497543302397
professionalCareer.medicine[].meta.dates,250,0.012407563650801529
professionalCareer.medicine[].meta.dates[],250,0.012407563650801529
professionalCareer.medicine[].meta.dates[].type,250,0.012407563650801529
textualProduction.political,248,0.012308303141595117
textualProduction.political.meta,248,0.012308303141595117
textualProduction.political.opus,248,0.012308303141595117
textualProduction.political.opus[],248,0.012308303141595117
textualProduction.political.opus[].mainTitle,248,0.012308303141595117
textualProduction.political.opus[].title,248,0.012308303141595117
textualProduction.political.opus[].title[],248,0.012308303141595117
textualProduction.political.opus[].title[].meta,248,0.012308303141595117
textualProduction.political.opus[].title[].meta.titles,248,0.012308303141595117
textualProduction.political.opus[].title[].meta.titles[],248,0.012308303141595117
textualProduction.political.opus[].title[].value,248,0.012308303141595117
textualProduction.political.value,248,0.012308303141595117
professionalCareer.professorOrPerceptor[].meta.institutions,247,0.01225867288699191
professionalCareer.professorOrPerceptor[].meta.institutions[],247,0.01225867288699191
textualProduction.political.opus[].dateAndPlace,247,0.01225867288699191
textualProduction.political.opus[].dateAndPlace[],247,0.01225867288699191
textualProduction.political.opus[].dateAndPlace[].meta,247,0.01225867288699191
textualProduction.political.opus[].dateAndPlace[].value,247,0.01225867288699191
textualProduction.political.opus[].manuscrits,245,0.012159412377785499
textualProduction.political.opus[].manuscrits[],245,0.012159412377785499
textualProduction.political.opus[].manuscrits[].meta,245,0.012159412377785499
textualProduction.political.opus[].manuscrits[].value,245,0.012159412377785499
professionalCareer.professorOrPerceptor[].meta.dates[].date,242,0.01201052161397588
relationalInsertion.willExecutor[].reference,238,0.011812000595563055
relationalInsertion.willExecutor[].reference[],238,0.011812000595563055
professionalCareer.universityFunction[].meta.titles,237,0.011762370340959848
professionalCareer.universityFunction[].meta.titles[],237,0.011762370340959848
professionalCareer.lawFunction[].meta.dates,231,0.011464588813340613
professionalCareer.lawFunction[].meta.dates[],231,0.011464588813340613
professionalCareer.lawFunction[].meta.dates[].type,229,0.0113653283041342
professionalCareer.lawFunction[].meta.institutions,227,0.011266067794927788
professionalCareer.lawFunction[].meta.institutions[],227,0.011266067794927788
textualProduction.history,227,0.011266067794927788
textualProduction.history.meta,227,0.011266067794927788
textualProduction.history.opus,227,0.011266067794927788
textualProduction.history.opus[],227,0.011266067794927788
textualProduction.history.opus[].dateAndPlace,227,0.011266067794927788
textualProduction.history.opus[].dateAndPlace[],227,0.011266067794927788
textualProduction.history.opus[].dateAndPlace[].meta,227,0.011266067794927788
textualProduction.history.opus[].dateAndPlace[].value,227,0.011266067794927788
textualProduction.history.opus[].mainTitle,227,0.011266067794927788
textualProduction.history.opus[].title,227,0.011266067794927788
textualProduction.history.opus[].title[],227,0.011266067794927788
textualProduction.history.opus[].title[].meta,227,0.011266067794927788
textualProduction.history.opus[].title[].meta.titles,227,0.011266067794927788
textualProduction.history.opus[].title[].meta.titles[],227,0.011266067794927788
textualProduction.history.opus[].title[].value,227,0.011266067794927788
textualProduction.history.value,227,0.011266067794927788
textualProduction.history.opus[].manuscrits,224,0.01111717703111817
textualProduction.history.opus[].manuscrits[],224,0.01111717703111817
textualProduction.history.opus[].manuscrits[].meta,224,0.01111717703111817
textualProduction.history.opus[].manuscrits[].value,224,0.01111717703111817
commissions,223,0.011067546776514963
professionalCareer.lawFunction[].comment,221,0.010968286267308551
professionalCareer.lawFunction[].comment[],221,0.010968286267308551
bibliography.otherBases[].comment,217,0.010769765248895728
bibliography.otherBases[].comment[],217,0.010769765248895728
politicalCareer.importantPosition[].meta.institutions,214,0.010620874485086109
politicalCareer.importantPosition[].meta.institutions[],214,0.010620874485086109
travels.travels[].meta.dates[].endDate,213,0.010571244230482902
travels.travels[].meta.dates[].startDate,213,0.010571244230482902
travels.travels[].meta.dates[].startDate.date,213,0.010571244230482902
travels.travels[].meta.dates[].startDate.type,213,0.010571244230482902
textualProduction.religion.opus[].editionBefore1700,212,0.010521613975879696
textualProduction.religion.opus[].editionBefore1700[],212,0.010521613975879696
textualProduction.religion.opus[].editionBefore1700[].meta,212,0.010521613975879696
textualProduction.religion.opus[].editionBefore1700[].value,212,0.010521613975879696
travels.travels[].meta.dates[].endDate.date,212,0.010521613975879696
travels.travels[].meta.dates[].endDate.type,212,0.010521613975879696
textualProduction.administrativePractice,210,0.010422353466673284
textualProduction.administrativePractice.meta,210,0.010422353466673284
textualProduction.administrativePractice.opus,210,0.010422353466673284
textualProduction.administrativePractice.opus[],210,0.010422353466673284
textualProduction.administrativePractice.opus[].mainTitle,210,0.010422353466673284
textualProduction.administrativePractice.opus[].title,210,0.010422353466673284
textualProduction.administrativePractice.opus[].title[],210,0.010422353466673284
textualProduction.administrativePractice.opus[].title[].meta,210,0.010422353466673284
textualProduction.administrativePractice.opus[].title[].value,210,0.010422353466673284
textualProduction.administrativePractice.value,210,0.010422353466673284
textualProduction.science,210,0.010422353466673284
textualProduction.science.meta,210,0.010422353466673284
textualProduction.science.opus,210,0.010422353466673284
textualProduction.science.opus[],210,0.010422353466673284
textualProduction.science.opus[].dateAndPlace,210,0.010422353466673284
textualProduction.science.opus[].dateAndPlace[],210,0.010422353466673284
textualProduction.science.opus[].dateAndPlace[].meta,210,0.010422353466673284
textualProduction.science.opus[].dateAndPlace[].value,210,0.010422353466673284
textualProduction.science.opus[].mainTitle,210,0.010422353466673284
textualProduction.science.opus[].title,210,0.010422353466673284
textualProduction.science.opus[].title[],210,0.010422353466673284
textualProduction.science.opus[].title[].meta,210,0.010422353466673284
textualProduction.science.opus[].title[].meta.titles,210,0.010422353466673284
textualProduction.science.opus[].title[].meta.titles[],210,0.010422353466673284
textualProduction.science.opus[].title[].value,210,0.010422353466673284
textualProduction.science.value,210,0.010422353466673284
textualProduction.administrativePractice.opus[].dateAndPlace,208,0.010323092957466872
textualProduction.administrativePractice.opus[].dateAndPlace[],208,0.010323092957466872
textualProduction.administrativePractice.opus[].dateAndPlace[].meta,208,0.010323092957466872
textualProduction.administrativePractice.opus[].dateAndPlace[].value,208,0.010323092957466872
professionalCareer.culturalFunction[].reference,207,0.010273462702863665
professionalCareer.culturalFunction[].reference[],207,0.010273462702863665
textualProduction.science.opus[].manuscrits,207,0.010273462702863665
textualProduction.science.opus[].manuscrits[],207,0.010273462702863665
