reference,name,link,n_value_strings,chars_raw,chars_clean,has_percent_markup,has_dollar_markup,has_amp_markup
17191,ANTHONIUS de Fonte,/individus/17191-anthoniusdefonte,13,547,535,1,1,1
51675,ADENET de Crépy,/individus/51675-adenetdecrépy,12,416,404,1,1,1
361,ALBERTUS de Marbach,/individus/361-albertusdemarbach,35,1540,1502,1,1,1
50724,AEGIDIUS de Macroles,/individus/50724-aegidiusdemacroles,11,585,567,1,1,1
52139,AZZO de Vitriaco,/individus/52139-azzodevitriaco,14,559,540,1,1,1
776,ANTHONIUS Cainelli,/individus/776-anthoniuscainelli,22,1243,1209,1,1,1
910,ARNALDUS Vitalis,/individus/910-arnaldusvitalis,16,394,377,1,1,0
737,ANDREAS de Senonis,/individus/737-andreasdesenonis,15,627,609,1,1,1
69,ADAM de Bellomonte,/individus/69-adamdebellomonte,21,988,958,1,1,0
878,ARNALDUS 4,/individus/878-arnaldus4,11,232,226,1,1,0
134,ADENULPHUS de Anania,/individus/134-adenulphusdeanania,204,11251,11075,1,1,1
17035,ANTHONIUS Salsiny,/individus/17035-anthoniussalsiny,12,497,487,1,1,1
17544,ASTORGIUS d'Ugnouas,/individus/17544-astorgiusd'ugnouas,17,732,709,1,1,1
59430,ANDREAS Bardeltin,/individus/59430-andreasbardeltin,13,365,353,1,1,0
71,ADAM de Braguelongue,/individus/71-adamdebraguelongue,11,234,228,1,1,0
543,ALPHONSUS Varga Toletanus,/individus/543-alphonsusvargatoletanus,75,3468,3392,1,1,1
487,ALEXANDER de Villa Dei,/individus/487-alexanderdevilladei,925,34346,34076,1,1,1
17009,ADAM Deshates,/individus/17009-adamdeshates,11,466,458,1,1,1
101,ADAM de Rusa,/individus/101-adamderusa,12,317,309,1,1,1
19250,ALMEDUS Huberti,/individus/19250-almedushuberti,15,523,505,1,1,1
16451,ALANUS Menarii,/individus/16451-alanusmenarii,17,564,548,1,1,0
741,ANDREAS de Turri,/individus/741-andreasdeturri,67,2578,2505,1,1,1
445,ALEXANDER Cockburn,/individus/445-alexandercockburn,16,434,420,1,1,1
16477,ARNALDUS de Tenebrosodomo,/individus/16477-arnaldusdetenebrosodomo,13,615,603,1,1,0
60144,AGNES de Goeulzin,/individus/60144-agnesdegoeulzin,12,358,348,1,1,0
16783,ANTHONIUS Lamberti,/individus/16783-anthoniuslamberti,14,394,382,1,1,0
116,ADAM de La Bassée,/individus/116-adamdelabassée,57,3745,3678,1,1,1
694,ANDREAS Simonis,/individus/694-andreassimonis,15,505,495,1,1,0
15,ADA de Atrebato,/individus/15-adadeatrebato,11,346,338,1,1,0
19358,ANTHONIUS Sausier,/individus/19358-anthoniussausier,12,399,391,1,1,0
271,ALANUS Forestarii,/individus/271-alanusforestarii,18,710,693,1,1,0
266,ALANUS Brito 3,/individus/266-alanusbrito3,15,396,384,1,1,0
15724,ARTHURUS Prat,/individus/15724-arthurusprat,11,195,185,1,1,0
50832,AEGIDIUS Mestre d’école,/individus/50832-aegidiusmestred’école,13,539,527,1,1,1
132,ADEMARUS de Croso,/individus/132-ademarusdecroso,24,757,723,1,1,1
281,ALANUS Kirketon,/individus/281-alanuskirketon,61,2585,2459,1,1,1
23447,ANDRONICUS Kontoblakas,/individus/23447-andronicuskontoblakas,19,805,775,1,1,1
16429,ALEXANDER Currour,/individus/16429-alexandercurrour,13,346,336,1,1,0
28,ADAM Blanchardi,/individus/28-adamblanchardi,17,629,615,1,1,0
576,AMELIUS de Brolio,/individus/576-ameliusdebrolio,52,2820,2751,1,1,1
1096,AUGUSTINUS Italus,/individus/1096-augustinusitalus,14,238,230,1,1,0
16133,ADAM de Harly,/individus/16133-adamdeharly,11,320,312,1,1,0
16427,ALEXANDER Ogelweiis,/individus/16427-alexanderogelweiis,13,318,308,1,1,0
484,ALEXANDER Scotus 2,/individus/484-alexanderscotus2,14,348,336,1,1,0
632,ANDREAS de Crowdan,/individus/632-andreasdecrowdan,28,728,691,1,1,1
16362,ANTHONIUS Foilhet,/individus/16362-anthoniusfoilhet,10,294,290,1,1,0
55369,ALEXANDER 6,/individus/55369-alexander6,14,446,428,1,1,0
17013,ALERAUDUS de ….lecto,/individus/17013-aleraudusde….lecto,10,459,453,1,1,1
577,AMELIUS de Lautreco,/individus/577-ameliusdelautreco,37,1873,1819,1,1,1
1,A. Fidelis,/individus/1-a.fidelis,12,278,268,1,1,0
929,ARNALDUS de Tricht 2,/individus/929-arnaldusdetricht2,31,1081,1038,1,1,1
59766,ADRIANUS de Borsele,/individus/59766-adrianusdeborsele,15,316,304,1,1,0
956,ARNALDUS Grelli,/individus/956-arnaldusgrelli,26,1127,1087,1,1,0
16414,ANTHONIUS Benick,/individus/16414-anthoniusbenick,14,345,335,1,1,0
159,AEGIDIUS 4,/individus/159-aegidius4,10,276,270,1,1,0
17030,ARNALDUS Des Friches 1,/individus/17030-arnaldusdesfriches1,20,1665,1617,1,1,1
478,ALEXANDER de Lawedre,/individus/478-alexanderdelawedre,29,1206,1164,1,1,0
53608,ANNETUS Carpeti,/individus/53608-annetuscarpeti,11,305,297,1,1,0
19259,AEGIDIUS Massardi,/individus/19259-aegidiusmassardi,20,648,635,1,1,0
142,ADRIANUS Hagis,/individus/142-adrianushagis,19,713,693,1,1,0
18366,AEGIDIUS de Salmuro,/individus/18366-aegidiusdesalmuro,16,534,522,1,1,1
23268,ANDREAS de Prado,/individus/23268-andreasdeprado,46,3193,3134,1,1,1
16804,ARNALDUS de Villanova,/individus/16804-arnaldusdevillanova,2304,100766,98476,1,1,1
676,ANDREAS Martini,/individus/676-andreasmartini,21,829,800,1,1,1
731,ANDREAS de Polonia,/individus/731-andreasdepolonia,13,627,611,1,1,0
16408,ANTHONIUS de Haga,/individus/16408-anthoniusdehaga,13,349,339,1,1,0
569,AMBROSIUS Loré,/individus/569-ambrosiusloré,21,617,599,1,1,0
17098,ANDREAS de Lo,/individus/17098-andreasdelo,10,436,430,1,1,1
16249,ALEXANDER Ladone,/individus/16249-alexanderladone,19,786,764,1,1,1
13150,ALPHONSUS de Fontibus,/individus/13150-alphonsusdefontibus,17,729,709,1,1,1
58962,AMBROSIUS de La Burnache,/individus/58962-ambrosiusdelaburnache,18,515,497,1,1,0
15574,ADAM de Ladehors,/individus/15574-adamdeladehors,13,404,394,1,1,0
18370,ARNULPHUS 3,/individus/18370-arnulphus3,12,333,319,1,1,1
16327,ANTHONIUS Veneti	1,/individus/16327-anthoniusveneti	1,11,397,389,1,1,0
16489,ALANUS de Cepibus,/individus/16489-alanusdecepibus,11,289,279,1,1,0
22097,ANDREAS 1,/individus/22097-andreas1,12,268,260,1,1,0
839,ANTHONIUS de Vorse,/individus/839-anthoniusdevorse,30,1939,1885,1,1,0
1087,ALBERICUS Trium Fontanum,/individus/1087-albericustriumfontanum,20,738,724,1,1,1
15484,AEGIDIUS Le Muisit,/individus/15484-aegidiuslemuisit,198,14878,14632,1,1,1
16510,AEGIDIUS Monachi,/individus/16510-aegidiusmonachi,14,660,646,1,1,0
85,ADAM de Gouda,/individus/85-adamdegouda,16,391,375,1,1,0
16161,ANDREAS de Montheierico,/individus/16161-andreasdemontheierico,14,439,425,1,1,0
58727,ALEXANDER Hugues,/individus/58727-alexanderhugues,15,446,436,1,1,1
17060,ARDUINUS Paris,/individus/17060-arduinusparis,11,462,456,1,1,1
106,ADAM de Sancto Mauro,/individus/106-adamdesanctomauro,13,444,430,1,1,0
907,ARNALDUS Guillelmi,/individus/907-arnaldusguillelmi,18,387,367,1,1,0
17144,ARNALDUS Luillier,/individus/17144-arnaldusluillier,16,602,584,1,1,1
619,ANDREAS Bernardi 2,/individus/619-andreasbernardi2,15,784,770,1,1,0
17026,AUGERIUS Titot,/individus/17026-augeriustitot,10,450,444,1,1,1
334,ALARDUS Palenc,/individus/334-alarduspalenc,27,1070,1040,1,1,1
51677,ANDREAS de Sancto Petro,/individus/51677-andreasdesanctopetro,13,450,436,1,1,1
100,ADAM de Porta,/individus/100-adamdeporta,18,798,778,1,1,0
785,ANTHONIUS de Castillione,/individus/785-anthoniusdecastillione,23,767,741,1,1,1
293,ALANUS Poquelin,/individus/293-alanuspoquelin,9,212,208,1,1,0
3103,AEGIDIUS Chrétien,/individus/3103-aegidiuschrétien,11,338,330,1,1,0
22113,ARNULPHUS de Claromonte,/individus/22113-arnulphusdeclaromonte,19,583,557,1,1,1
3106,AEGIDIUS Herbaut,/individus/3106-aegidiusherbaut,17,572,554,1,1,0
749,ANGELUS Aretinus,/individus/749-angelusaretinus,51,2381,2351,1,1,1
56562,ANDREAS de Molis,/individus/56562-andreasdemolis,17,476,454,1,1,0
863,ARCHIBALDUS Stewart,/individus/863-archibaldusstewart,22,894,870,1,1,1
60484,ASKATINUS,/individus/60484-askatinus,26,1210,1156,1,1,1
905,ARNALDUS Beys de Loen,/individus/905-arnaldusbeysdeloen,18,599,579,1,1,1
57812,AALIS de L’Escurel,/individus/57812-aalisdel’escurel,15,531,519,1,1,1
60492,ANTHONIUS Le Fevre,/individus/60492-anthoniuslefevre,13,373,365,1,1,0
59812,ARNULPHUS 4,/individus/59812-arnulphus4,15,366,358,1,1,0
17116,ADRIANUS Lebos,/individus/17116-adrianuslebos,10,439,433,1,1,1
16819,AEGIDIUS Fabri 1,/individus/16819-aegidiusfabri1,21,682,654,1,1,1
449,ALEXANDER Fyff,/individus/449-alexanderfyff,14,241,229,1,1,0
15659,ANTHONIUS Ancelin,/individus/15659-anthoniusancelin,12,400,386,1,1,0
50,ADAM Petite,/individus/50-adampetite,14,568,552,1,1,0
16435,ALBERTUS Vorden,/individus/16435-albertusvorden,64,4811,4630,1,1,1
520,ALEXANDER Anglicus,/individus/520-alexanderanglicus,21,530,518,1,1,1
23148,ADAM 5,/individus/23148-adam5,11,221,213,1,1,0
708,ANDREAS Purniczer,/individus/708-andreaspurniczer,26,921,875,1,1,0
944,ARNALDUS Carrelli,/individus/944-arnalduscarrelli,13,499,485,1,1,1
52209,ANDREAS de Roma,/individus/52209-andreasderoma,15,708,690,1,1,1
283,ALANUS Levis,/individus/283-alanuslevis,14,388,380,1,1,0
16243,ALANUS Richardi,/individus/16243-alanusrichardi,15,417,403,1,1,0
939,ARNALDUS Blankart de Nussia,/individus/939-arnaldusblankartdenussia,18,637,617,1,1,0
17184,ALEXANDER Binandon,/individus/17184-alexanderbinandon,10,468,457,1,1,1
55326,ALANUS de Beaufort,/individus/55326-alanusdebeaufort,13,322,312,1,1,0
56237,AMBROSIUS Placier,/individus/56237-ambrosiusplacier,18,493,477,1,1,0
513,ALEXANDER de Neuport,/individus/513-alexanderdeneuport,15,338,328,1,1,0
16056,AEGIDIUS Jubinoti,/individus/16056-aegidiusjubinoti,11,378,368,1,1,0
1017,ARNALDUS de Rogiten,/individus/1017-arnaldusderogiten,16,416,400,1,1,0
16063,AEGIDIUS Mercier,/individus/16063-aegidiusmercier,13,350,342,1,1,0
16200,AEGIDIUS Germani,/individus/16200-aegidiusgermani,15,436,423,1,1,0
912,ARNALDUS de Prato,/individus/912-arnaldusdeprato,36,883,845,1,1,1
60208,AGNES de Campis,/individus/60208-agnesdecampis,12,375,367,1,1,0
16454,AEGIDIUS de Arragon,/individus/16454-aegidiusdearragon,13,455,444,1,1,0
59775,AEGIDIUS Haengreve,/individus/59775-aegidiushaengreve,17,469,451,1,1,1
55782,AEGIDIUS Cardaniel,/individus/55782-aegidiuscardaniel,12,628,610,1,1,0
22559,ALMAURUS de Meuduno,/individus/22559-almaurusdemeuduno,10,448,438,1,1,0
16017,AEGIDIUS de Conty,/individus/16017-aegidiusdeconty,12,331,323,1,1,0
17074,ANTHONIUS Tave,/individus/17074-anthoniustave,10,459,453,1,1,1
60673,ADAM de Fayaco,/individus/60673-adamdefayaco,20,544,524,1,1,0
251,ALANUS Anglicus,/individus/251-alanusanglicus,17,425,413,1,1,0
59772,ADRIANUS de Salives,/individus/59772-adrianusdesalives,23,583,569,1,1,0
16247,ALBERTUS Clementis,/individus/16247-albertusclementis,12,313,304,1,1,0
1095,AUGERIUS de Spineto,/individus/1095-augeriusdespineto,27,1038,1010,1,1,1
661,ANDREAS Hermanni,/individus/661-andreashermanni,19,603,575,1,1,0
19468,ANDREAS Teller,/individus/19468-andreasteller,12,555,545,1,1,1
16339,ANTHONIUS Piset,/individus/16339-anthoniuspiset,11,297,289,1,1,0
659,ANDREAS Heckel de Bavaria,/individus/659-andreasheckeldebavaria,36,2933,2857,1,1,0
55748,ANTHONIUS de Manso 2,/individus/55748-anthoniusdemanso2,13,360,352,1,1,0
1021,ARNALDUS de Schalkwik,/individus/1021-arnaldusdeschalkwik,13,356,346,1,1,0
765,ANSELMUS 2,/individus/765-anselmus2,12,237,229,1,1,0
732,ANDREAS de Reate,/individus/732-andreasdereate,16,457,445,1,1,1
16416,ANDREAS Winterberger,/individus/16416-andreaswinterberger,18,778,760,1,1,1
746,ANDREAS de Geddes,/individus/746-andreasdegeddes,19,581,561,1,1,0
57793,ANDREAS Fabri 2,/individus/57793-andreasfabri2,12,419,409,1,1,1
17117,ADAM Socart,/individus/17117-adamsocart,10,493,483,1,1,1
440,ALEXANDER Aldhoch,/individus/440-alexanderaldhoch,13,336,328,1,1,0
242,AGNES de Capella,/individus/242-agnesdecapella,12,582,572,1,1,0
702,ANDREAS Tonelarius,/individus/702-andreastonelarius,10,248,244,1,1,0
469,ALEXANDER de Carnis,/individus/469-alexanderdecarnis,37,2199,2118,1,1,1
16501,AEGIDIUS Coillonis,/individus/16501-aegidiuscoillonis,14,531,519,1,1,0
13157,ANGELUS de Dobelin,/individus/13157-angelusdedobelin,46,2154,2094,1,1,1
56561,ALDEFREDUS,/individus/56561-aldefredus,14,334,322,1,1,0
880,ARNALDUS Aymerici,/individus/880-arnaldusaymerici,28,2339,2300,1,1,1
16313,ARTHURUS de Vendel,/individus/16313-arthurusdevendel,14,381,367,1,1,0
16404,ANTHONIUS Connicxloo,/individus/16404-anthoniusconnicxloo,13,356,344,1,1,0
15681,ANTHONIUS Geuffreau,/individus/15681-anthoniusgeuffreau,9,313,307,1,1,0
17028,ALEXANDER Chabellain,/individus/17028-alexanderchabellain,10,460,454,1,1,1
54933,ANDREAS de Forgiis,/individus/54933-andreasdeforgiis,16,455,441,1,1,0
567,AMBROSIUS,/individus/567-ambrosius,14,527,513,1,1,1
625,ANDREAS Choleti,/individus/625-andreascholeti,17,639,620,1,1,1
22783,AEGIDIUS 1,/individus/22783-aegidius1,10,217,211,1,1,1
16776,ANDREAS de Peestroy,/individus/16776-andreasdepeestroy,15,517,503,1,1,0
43,ADAM Hobonis de Catwiic,/individus/43-adamhobonisdecatwiic,34,2539,2483,1,1,1
22977,ANDREAS Courault,/individus/22977-andreascourault,10,295,289,1,1,1
850,ANTHONIUS de Delft,/individus/850-anthoniusdedelft,15,423,411,1,1,0
3091,AEGIDIUS de Novavilla,/individus/3091-aegidiusdenovavilla,9,150,144,1,1,0
668,ANDREAS Johannis de Lederdam,/individus/668-andreasjohannisdelederdam,20,819,796,1,1,0
22,ADAM Aghathe,/individus/22-adamaghathe,13,328,316,1,1,0
716,ANDREAS de Epernon,/individus/716-andreasdeepernon,21,919,893,1,1,1
60692,ANGELUS de Ricasulis,/individus/60692-angelusdericasulis,22,662,638,1,1,0
16509,AEGIDIUS de Messeio,/individus/16509-aegidiusdemesseio,14,426,414,1,1,0
17039,ANDREAS Verguier,/individus/17039-andreasverguier,10,437,431,1,1,1
16292,ANTHONIUS Bavalen,/individus/16292-anthoniusbavalen,12,278,270,1,0,0
509,ALEXANDER de Johnston,/individus/509-alexanderdejohnston,22,642,620,1,1,0
16431,ANTHONIUS Magni,/individus/16431-anthoniusmagni,15,444,432,1,1,0
390,ALBERTUS Quartier,/individus/390-albertusquartier,17,658,638,1,1,0
15705,ANTHONIUS Ymbault,/individus/15705-anthoniusymbault,13,375,367,1,1,0
256,ALANUS Ab Insulis,/individus/256-alanusabinsulis,923,38863,38056,1,1,1
16196,ADEMARUS Hardelyon de Cambrai,/individus/16196-ademarushardelyondecambrai,14,336,326,1,1,0
549,ALPO,/individus/549-alpo,10,432,426,1,1,0
15636,ANDREAS Legati,/individus/15636-andreaslegati,21,814,792,1,1,0
57103,ANTHONIUS Le Seure,/individus/57103-anthoniusleseure,26,939,915,1,1,1
15690,ANTHONIUS de Montigny,/individus/15690-anthoniusdemontigny,15,536,518,1,1,0
60700,ARNALDUS de Dueren,/individus/60700-arnaldusdedueren,20,569,543,1,1,0
16380,ANDREAS Pimoren,/individus/16380-andreaspimoren,10,260,254,1,1,0
887,ARNALDUS Guillelmi Caulerii,/individus/887-arnaldusguillelmicaulerii,13,353,343,1,1,0
335,ALARDUS de Sanctis,/individus/335-alardusdesanctis,42,2940,2846,1,1,1
19109,AEGIDIUS Le Marchier,/individus/19109-aegidiuslemarchier,10,446,440,1,1,0
314,ALANUS de Stagno,/individus/314-alanusdestagno,13,434,424,1,1,0
60541,ANTHONIUS Petit,/individus/60541-anthoniuspetit,13,380,370,1,1,0
59917,AEGIDIUS de Caulaincourt,/individus/59917-aegidiusdecaulaincourt,13,364,356,1,1,0
34,ADAM Choquardi de S. Amando,/individus/34-adamchoquardides.amando,21,1063,1043,1,1,0
19202,AEGIDIUS Baharel,/individus/19202-aegidiusbaharel,14,373,359,1,1,0
571,AMBROSIUS Semlin,/individus/571-ambrosiussemlin,19,793,774,1,1,1
19213,AEGIDIUS de Clamecy,/individus/19213-aegidiusdeclamecy,33,1268,1230,1,1,1
56244,ANDREAS Suffleau,/individus/56244-andreassuffleau,25,817,777,1,1,0
588,ANSELMUS Medici,/individus/588-anselmusmedici,13,694,664,1,1,1
898,ARNALDUS de Stokhem,/individus/898-arnaldusdestokhem,11,307,297,1,1,0
17025,ARTHURUS de Vaudetar,/individus/17025-arthurusdevaudetar,24,1147,1113,1,1,1
524,ALFARDUS de Aa,/individus/524-alfardusdeaa,24,1352,1314,1,1,1
603,ANDREAS de Otterburn,/individus/603-andreasdeotterburn,17,482,466,1,1,0
16516,ALPHONSUS Moreau,/individus/16516-alphonsusmoreau,16,427,411,1,1,0
50797,A. Nanton,/individus/50797-a.nanton,10,234,226,1,1,0
17119,AEGIDIUS de Couvino,/individus/17119-aegidiusdecouvino,15,474,462,1,1,0
15676,ANTHONIUS Focio,/individus/15676-anthoniusfocio,10,318,310,1,1,0
16385,ANTHONIUS Desmares,/individus/16385-anthoniusdesmares,14,267,251,1,1,0
444,ALEXANDER Cavelier,/individus/444-alexandercavelier,22,1105,1075,1,1,1
13167,ARNALDUS de Uitwiic,/individus/13167-arnaldusdeuitwiic,81,4586,4452,1,1,1
60685,AEGIDIUS Prepositi,/individus/60685-aegidiusprepositi,20,555,531,1,1,0
60193,ANDREAS Helmut,/individus/60193-andreashelmut,19,598,571,1,1,1
60057,ANCELINUS de Bertrevilla,/individus/60057-ancelinusdebertrevilla,16,492,482,1,1,0
902,ARNALDUS de Villemur,/individus/902-arnaldusdevillemur,21,593,565,1,1,0
22106,ADAM de Augo,/individus/22106-adamdeaugo,12,266,260,1,1,0
909,ARNALDUS Roiardus,/individus/909-arnaldusroiardus,107,5217,5114,1,1,1
17042,ANDREAS Measche,/individus/17042-andreasmeasche,10,457,449,1,1,1
155,AEGIDIUS 9,/individus/155-aegidius9,10,222,216,1,1,0
15611,AMALRICUS Tesson,/individus/15611-amalricustesson,11,347,337,1,1,0
53376,ANGELUS Miliari,/individus/53376-angelusmiliari,16,657,641,1,1,1
385,ALBERTUS Magnus,/individus/385-albertusmagnus,2895,156803,154565,1,1,1
1098,AUGUSTUS Heingarter,/individus/1098-augustusheingarter,10,211,207,1,1,0
355,ALBERTUS Erfordiensis,/individus/355-albertuserfordiensis,13,292,286,1,1,0
16250,AMALRICUS Le Champion,/individus/16250-amalricuslechampion,18,590,570,1,1,0
51084,ANDREAS Veleti,/individus/51084-andreasveleti,15,421,411,1,1,0
16942,ARNALDUS de Zon,/individus/16942-arnaldusdezon,13,576,566,1,1,0
19320,AEGIDIUS Malehospitis,/individus/19320-aegidiusmalehospitis,11,417,411,1,1,0
15605,ALBINUS Piquenot,/individus/15605-albinuspiquenot,22,755,733,1,1,0
91,ADAM de Kininmund,/individus/91-adamdekininmund,13,275,267,1,1,0
16049,AEGIDIUS Fleuri,/individus/16049-aegidiusfleuri,29,1185,1143,1,1,1
16957,ANTHONIUS Bisch,/individus/16957-anthoniusbisch,13,314,306,1,1,0
12665,ANTHONIUS de Vissaco,/individus/12665-anthoniusdevissaco,20,894,870,1,1,0
16291,ANTHONIUS Barbuti,/individus/16291-anthoniusbarbuti,12,293,285,1,1,0
60,ADAM Spens,/individus/60-adamspens,23,939,913,1,1,0
16415,ANTHONIUS Ackoy,/individus/16415-anthoniusackoy,17,433,417,1,1,0
15591,ADAM Everdey,/individus/15591-adameverdey,20,789,765,1,1,0
180,AEGIDIUS Hervey,/individus/180-aegidiushervey,12,272,262,1,1,0
3116,AEGIDIUS de Billy,/individus/3116-aegidiusdebilly,13,383,369,1,1,0
327,ALARDUS de Driel,/individus/327-alardusdedriel,15,414,400,1,1,0
517,ALEXANDER de Ashby,/individus/517-alexanderdeashby,97,3394,3328,1,1,1
16469,ALANUS Enfloech,/individus/16469-alanusenfloech,14,466,455,1,1,0
59713,ARNALDUS Paillet,/individus/59713-arnalduspaillet,14,380,370,1,1,0
17084,ANTHONIUS Fustallieri,/individus/17084-anthoniusfustallieri,10,468,462,1,1,1
8,ABSALON de Lund,/individus/8-absalondelund,40,2109,2038,1,1,1
16190,ADAM Carlier,/individus/16190-adamcarlier,17,390,374,1,1,0
424,ALBERTUS de Unckel,/individus/424-albertusdeunckel,12,413,402,1,1,1
22049,ALDRICUS Ermengosi,/individus/22049-aldricusermengosi,14,355,341,1,1,0
55881,ANDREAS Johannes,/individus/55881-andreasjohannes,19,491,467,1,1,0
15722,ARNULPHUS de Marchel,/individus/15722-arnulphusdemarchel,24,989,962,1,1,0
16294,ANTHONIUS Bonefidei,/individus/16294-anthoniusbonefidei,11,200,192,1,1,0
53696,ARNALDUS de Naganzia,/individus/53696-arnaldusdenaganzia,14,329,321,1,1,0
50798,ABRAHAM Pouille,/individus/50798-abrahampouille,21,1069,1051,1,1,0
19145,AEGIDIUS Anglici 2,/individus/19145-aegidiusanglici2,12,439,427,1,1,0
15688,ANTHONIUS Matz,/individus/15688-anthoniusmatz,16,550,534,1,1,1
22100,ALANUS 1,/individus/22100-alanus1,11,249,243,1,1,0
16263,ANDREAS Garnerii,/individus/16263-andreasgarnerii,13,505,485,1,1,1
57689,AUBERTUS Ad Fabas,/individus/57689-aubertusadfabas,11,311,303,1,1,0
50949,ARTHURUS de Bourbon,/individus/50949-arthurusdebourbon,24,783,749,1,1,0
23005,ANDREAS O.P.,/individus/23005-andreaso.p.,16,821,800,1,1,1
59428,ANTHONIUS Ponceti,/individus/59428-anthoniusponceti,13,378,366,1,1,0
806,ANTOLINO,/individus/806-antolino,11,256,252,1,1,0
54120,ADAM Mailleau,/individus/54120-adammailleau,12,253,239,1,1,0
801,ANTHONIUS de Lio,/individus/801-anthoniusdelio,23,791,761,1,1,1
981,ARNALDUS Weal,/individus/981-arnaldusweal,13,224,214,1,1,0
457,ALEXANDER Murray 1,/individus/457-alexandermurray1,24,1239,1209,1,1,0
979,ARNALDUS Tygel de Xanctis,/individus/979-arnaldustygeldexanctis,29,1197,1150,1,1,0
1132,ARNULPHUS Greben,/individus/1132-arnulphusgreben,143,6048,5876,1,1,1
747,ANDREAS de Trebrun,/individus/747-andreasdetrebrun,37,1659,1594,1,1,0
16707,ALANUS Brito de Vilacullis,/individus/16707-alanusbritodevilacullis,25,1328,1296,1,1,1
22094,ARNALDUS Mancipi,/individus/22094-arnaldusmancipi,12,320,312,1,1,0
1044,ARNALDUS de Puig,/individus/1044-arnaldusdepuig,28,1236,1216,1,1,1
667,ANDREAS Jaquierii,/individus/667-andreasjaquierii,13,372,366,1,1,0
15671,ANTHONIUS Daubini,/individus/15671-anthoniusdaubini,15,448,435,1,1,0
23536,ALEXANDER Gemetencis,/individus/23536-alexandergemetencis,39,1641,1599,1,1,1
16941,ANTHONIUS Torini de Crema,/individus/16941-anthoniustorinidecrema,13,429,421,1,1,0
59943,AEGIDIUS Bondant,/individus/59943-aegidiusbondant,12,344,336,1,1,0
3,ABEL de Sancto Brioco,/individus/3-abeldesanctobrioco,42,1827,1779,1,1,1
544,ALPHONSUS de Bonavilla,/individus/544-alphonsusdebonavilla,27,1516,1482,1,1,1
22052,ADAM de Grandiponte,/individus/22052-adamdegrandiponte,11,300,292,1,1,0
23293,ALBERICUS Remensis 1,/individus/23293-albericusremensis1,44,1879,1819,1,1,1
15675,ANTHONIUS Florencii,/individus/15675-anthoniusflorencii,17,723,707,1,1,1
17193,AEGIDIUS Le Dent,/individus/17193-aegidiusledent,12,470,457,1,1,1
386,ALBERTUS Nicolai 2,/individus/386-albertusnicolai2,14,359,347,1,1,0
15588,ALANUS Goignet,/individus/15588-alanusgoignet,13,483,469,1,1,0
610,ANDREAS de Kalys Alemannus,/individus/610-andreasdekalysalemannus,11,356,344,1,1,0
12737,ANTHONIUS de Sancto Albino,/individus/12737-anthoniusdesanctoalbino,17,661,647,1,1,1
872,ARMANDUS Mayrani,/individus/872-armandusmayrani,25,1843,1812,1,1,0
